geolocation,question,location,response,value,lowConfidenceLimit,highConfidenceLimit,sampleSize,breakOut,breakOutCategory,questionID,locationID
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,80,70,87.2,191,"Less than $10,000",Income (years 2004 and beyond),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,77.4,65.6,86,124,"$25,000 to $49,999",Income (years 2004 and beyond),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,17.9,11.6,26.5,43,"$10,000 to $24,999",Income (years 2004 and beyond),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,82.1,73.5,88.4,178,"$10,000 to $24,999",Income (years 2004 and beyond),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,41.8,33.2,50.8,115,"$50,000 or more",Income (years 2004 and beyond),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,20,12.8,30,40,"Less than $10,000",Income (years 2004 and beyond),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,58.2,49.2,66.8,129,"$50,000 or more",Income (years 2004 and beyond),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,15.4,10.6,21.8,78,Other,Marital Status,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,68.6,62.9,73.8,355,Married,Marital Status,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,84.6,78.2,89.4,405,Other,Marital Status,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,31.4,26.2,37.1,182,Married,Marital Status,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,80.5,66.5,89.6,97,<20 yrs,Maternal Age (3 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,18.7,14.3,24.1,110,20-29 yrs,Maternal Age (3 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,36.1,28.9,44,130,30+ yrs,Maternal Age (3 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,63.9,56,71.1,206,30+ yrs,Maternal Age (3 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,81.3,75.9,85.7,458,20-29 yrs,Maternal Age (3 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,19.5,10.4,33.5,20,<20 yrs,Maternal Age (3 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,19.5,10.4,33.5,20,<20 yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,69.4,63,75.2,328,25-34 yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,80.5,66.5,89.6,97,<20 yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,10.5,6.2,17.1,40,20-24 yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,89.5,82.9,93.8,254,20-24 yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,63.6,50.4,74.9,82,35+ yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,30.6,24.8,37,140,25-34 yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,36.4,25.1,49.6,60,35+ yrs,Maternal Age (4 Levels),QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,14.8,9.8,21.8,56,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,85.2,78.2,90.2,312,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,95.1,76,99.2,39,Age < 18,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,4.9,0.8,24,4,Age < 18,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,73.3,65.6,79.9,237,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,37.8,29.9,46.5,114,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,62.2,53.5,70.1,172,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,26.7,20.1,34.4,85,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,25.7,21.7,30.1,255,Age 18 - 44,Maternal Age - 18 to 44 years only,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,74.3,69.9,78.3,721,Age 18 - 44,Maternal Age - 18 to 44 years only,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,34.5,28.3,41.2,156,>12 yrs,Maternal Education,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,15.8,9.3,25.4,36,< 12 yrs,Maternal Education,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,14.3,9.4,21,53,12 yrs,Maternal Education,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,65.5,58.8,71.7,308,>12 yrs,Maternal Education,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,85.7,79,90.6,271,12 yrs,Maternal Education,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,84.2,74.6,90.7,158,< 12 yrs,Maternal Education,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,17.6,10.8,27.5,28,Hispanic,Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,32.3,20.7,46.7,37,Other non-Hispanic,Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,79.5,70.8,86.1,301,"Black, non-Hispanic",Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,28.2,22.5,34.7,120,"White, non-Hispanic",Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,82.4,72.5,89.2,104,Hispanic,Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,20.5,13.9,29.2,71,"Black, non-Hispanic",Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,67.7,53.3,79.3,104,Other non-Hispanic,Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,71.8,65.3,77.5,249,"White, non-Hispanic",Maternal Race/Ethnicity,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,62.7,55.5,69.4,221,Non-Medicaid,Medicaid Recipient,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,16.2,12.1,21.3,103,Medicaid,Medicaid Recipient,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,83.8,78.7,87.9,540,Medicaid,Medicaid Recipient,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,37.3,30.6,44.5,157,Non-Medicaid,Medicaid Recipient,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,73.9,69.1,78.2,643,Non-Hispanic,Mother Hispanic,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,82.4,72.5,89.2,104,Hispanic,Mother Hispanic,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,17.6,10.8,27.5,28,Hispanic,Mother Hispanic,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,26.1,21.8,30.9,226,Non-Hispanic,Mother Hispanic,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,24.4,20.7,28.6,260,None,None,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,75.6,71.4,79.3,761,None,None,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,24.6,19.6,30.4,130,1 or more,Number of Previous Live Births,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,22.9,17.6,29.3,116,0,Number of Previous Live Births,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,75.4,69.6,80.4,408,1 or more,Number of Previous Live Births,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,77.1,70.7,82.4,336,0,Number of Previous Live Births,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,33,27.1,39.4,161,Non-WIC,On WIC during Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,17,12.5,22.6,96,WIC,On WIC during Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,67,60.6,72.9,309,Non-WIC,On WIC during Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,83,77.4,87.5,446,WIC,On WIC during Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,12.8,8.8,18.3,65,Unintended,Pregnancy Intendedness,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,65.6,59.4,71.4,324,Intended,Pregnancy Intendedness,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,87.2,81.7,91.2,433,Unintended,Pregnancy Intendedness,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,34.4,28.6,40.6,192,Intended,Pregnancy Intendedness,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,15.5,9,25.5,26,Smoker,Smoked 3 months before Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,26.2,21.9,30.9,229,Non-Smoker,Smoked 3 months before Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,84.5,74.5,91,151,Smoker,Smoked 3 months before Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,73.8,69.1,78.1,608,Non-Smoker,Smoked 3 months before Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,79.9,63.2,90.2,77,Smoker,Smoked last 3 months of Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,FALSE,75.2,70.8,79.2,680,Non-Smoker,Smoked last 3 months of Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,24.8,20.8,29.2,243,Non-Smoker,Smoked last 3 months of Pregnancy,QUO65,13
"(32.839681093, -83.627580346)",Multivitamin?,Georgia,TRUE,20.1,9.8,36.8,13,Smoker,Smoked last 3 months of Pregnancy,QUO65,13
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,16.5,11.9,22.5,60,Intermediate PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,74.2,70.7,77.5,850,Adequate PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,95,86.2,98.3,39,Unknown PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,82.9,69.3,91.3,82,Inadequate PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,5,1.7,13.8,4,Unknown PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,17.1,8.7,30.7,19,Inadequate PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,25.8,22.5,29.3,285,Adequate PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,83.5,77.5,88.1,315,Intermediate PNC,Adequacy of Prenatal care,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,22.8,19.9,25.9,217,NBW (>2500g),Birth Weight,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,77.2,74.1,80.1,775,NBW (>2500g),Birth Weight,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,76.4,73.1,79.3,511,LBW (<=2500g),Birth Weight,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,23.6,20.7,26.9,151,LBW (<=2500g),Birth Weight,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,14.7,10.7,19.9,78,"Less than $10,000",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,26.5,20.3,33.7,76,"$25,000 to $49,999",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,63,56.1,69.4,175,"$50,000 or more",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,37,30.6,43.9,120,"$50,000 or more",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,73.5,66.3,79.7,221,"$25,000 to $49,999",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,85.3,80.1,89.3,393,"Less than $10,000",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,14.6,10.8,19.5,67,"$10,000 to $24,999",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,85.4,80.5,89.2,428,"$10,000 to $24,999",Income (years 2004 and beyond),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,72.5,68.4,76.2,671,Married,Marital Status,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,16.7,13.2,20.8,134,Other,Marital Status,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,83.3,79.2,86.8,613,Other,Marital Status,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,27.5,23.8,31.6,234,Married,Marital Status,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,67,60.5,72.9,272,30+ yrs,Maternal Age (3 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,20.6,17.4,24.1,207,20-29 yrs,Maternal Age (3 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,13.6,9,20.2,41,<20 yrs,Maternal Age (3 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,86.4,79.8,91,210,<20 yrs,Maternal Age (3 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,33,27.1,39.5,120,30+ yrs,Maternal Age (3 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,79.4,75.9,82.6,804,20-29 yrs,Maternal Age (3 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,19,14.7,24.2,91,20-24 yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,75,70.6,78.8,546,25-34 yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,41,30,52.9,43,35+ yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,81,75.8,85.3,446,20-24 yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,59,47.1,70,84,35+ yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,13.6,9,20.2,41,<20 yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,86.4,79.8,91,210,<20 yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,25,21.2,29.4,193,25-34 yrs,Maternal Age (4 Levels),QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,35,28.4,42.2,101,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,65,57.8,71.6,214,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,81.6,77.1,85.3,591,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,7.7,3.5,16,9,Age < 18,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,92.3,84,96.5,65,Age < 18,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,18.4,14.7,22.9,123,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,77.5,72.6,81.7,415,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,22.5,18.3,27.4,133,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,76.4,73.4,79.2,1220,Age 18 - 44,Maternal Age - 18 to 44 years only,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,23.6,20.8,26.6,357,Age 18 - 44,Maternal Age - 18 to 44 years only,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,83,75.8,88.4,248,< 12 yrs,Maternal Education,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,30.4,26.1,35.1,189,>12 yrs,Maternal Education,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,18,14.2,22.5,123,12 yrs,Maternal Education,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,17,11.6,24.2,52,< 12 yrs,Maternal Education,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,69.6,64.9,73.9,457,>12 yrs,Maternal Education,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,82,77.5,85.8,571,12 yrs,Maternal Education,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,19.1,13.8,25.7,70,"Black, non-Hispanic",Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,30.6,16.4,49.8,13,Other non-Hispanic,Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,21.6,12,35.7,21,Hispanic,Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,80.9,74.3,86.2,267,"Black, non-Hispanic",Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,23.6,20.6,26.9,264,"White, non-Hispanic",Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,78.4,64.3,88,87,Hispanic,Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,69.4,50.2,83.6,30,Other non-Hispanic,Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,76.4,73.1,79.4,902,"White, non-Hispanic",Maternal Race/Ethnicity,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,66.1,61,70.9,372,Non-Medicaid,Medicaid Recipient,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,15.7,12.8,19.1,169,Medicaid,Medicaid Recipient,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,33.9,29.1,39,199,Non-Medicaid,Medicaid Recipient,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,84.3,80.9,87.2,914,Medicaid,Medicaid Recipient,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,22.9,20.2,25.8,346,Non-Hispanic,Mother Hispanic,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,78.4,64.3,88,87,Hispanic,Mother Hispanic,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,77.1,74.2,79.8,1198,Non-Hispanic,Mother Hispanic,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,21.6,12,35.7,21,Hispanic,Mother Hispanic,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,77.2,74.3,79.8,1286,None,None,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,22.8,20.2,25.7,368,None,None,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,77,73.1,80.4,776,1 or more,Number of Previous Live Births,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,23,19.6,26.9,208,1 or more,Number of Previous Live Births,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,77.3,72.8,81.2,506,0,Number of Previous Live Births,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,22.7,18.8,27.2,160,0,Number of Previous Live Births,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,29.3,24.9,34.1,176,Non-WIC,On WIC during Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,82.2,78.6,85.3,862,WIC,On WIC during Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,17.8,14.7,21.4,186,WIC,On WIC during Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,70.7,65.9,75.1,416,Non-WIC,On WIC during Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,13.1,10.4,16.5,121,Unintended,Pregnancy Intendedness,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,86.9,83.5,89.6,733,Unintended,Pregnancy Intendedness,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,66.5,61.9,70.9,534,Intended,Pregnancy Intendedness,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,33.5,29.1,38.1,243,Intended,Pregnancy Intendedness,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,26.3,22.9,30,272,Non-Smoker,Smoked 3 months before Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,14.2,10.7,18.5,85,Smoker,Smoked 3 months before Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,73.7,70,77.1,775,Non-Smoker,Smoked 3 months before Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,85.8,81.5,89.3,493,Smoker,Smoked 3 months before Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,74.8,71.4,78,883,Non-Smoker,Smoked last 3 months of Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,25.2,22,28.6,290,Non-Smoker,Smoked last 3 months of Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,TRUE,14.4,10.4,19.6,67,Smoker,Smoked last 3 months of Pregnancy,QUO65,5
"(34.748650124, -92.274490743)",Multivitamin?,Arkansas,FALSE,85.6,80.4,89.6,382,Smoker,Smoked last 3 months of Pregnancy,QUO65,5
"(35.466220975, -79.159250463)",Multivitamin?,North Carolina,FALSE,87,81.6,91,195,Intermediate PNC,Adequacy of Prenatal care,QUO65,37
"(35.466220975, -79.159250463)",Multivitamin?,North Carolina,TRUE,13,9,18.4,40,Intermediate PNC,Adequacy of Prenatal care,QUO65,37
"(35.466220975, -79.159250463)",Multivitamin?,North Carolina,FALSE,67.4,64.2,70.5,719,Adequate PNC,Adequacy of Prenatal care,QUO65,37
"(35.466220975, -79.159250463)",Multivitamin?,North Carolina,FALSE,90.8,75.3,96.9,37,Inadequate PNC,Adequacy of Prenatal care,QUO65,37
"(35.466220975, -79.159250463)",Multivitamin?,North Carolina,TRUE,9.2,3.1,24.7,5,Inadequate PNC,Adequacy of Prenatal care,QUO65,37
